,distance_km,pickup_hour,fare_per_km,is_weekend,is_rush_hour,passenger_count,fare_amount,pickup_latitude,pickup_longitude
37145697,3.5310862357742154,21,3.256788204006732,0,0,5,11.5,40.783547,-73.956897
2927131,3.8138760286984326,1,3.53970603617317,1,0,1,13.5,40.69785,-73.92753
2908332,1.137737834722515,16,4.306791820098933,1,0,3,4.9,40.76037,-73.977402
21476694,3.537354557366696,20,3.1096684885862,1,0,1,11.0,40.774222,-73.988845
7452840,7.864578314789332,21,2.1997365030325104,0,0,1,17.3,40.764585,-73.98769399999999
22959511,1.014172395903328,7,4.930128270299131,0,1,3,5.0,40.745677,-73.98616
53534992,3.7349633899863277,12,3.3467530186542893,1,0,2,12.5,40.755477,-73.99106
36895287,2.577916312156724,21,2.2110880687322596,0,0,2,5.7,40.755065,-73.965232
35831232,1.7901091486177594,10,3.1841633815464716,1,0,1,5.7,40.791945,-73.952843
43523226,2.076810746715828,18,2.937195895026187,1,1,2,6.1,40.761592,-73.97508499999999
23454854,0.7018688742511281,16,5.841546976099446,0,0,2,4.1,40.789292,-73.973618
37487332,1.7085333536818699,8,4.975027254623152,0,1,1,8.5,40.75465,-73.979799
24036625,2.3203425692045205,16,3.3184755140012707,0,0,1,7.7,40.749876,-73.99113299999999
33319053,2.5309405393778817,16,3.832567319967268,0,0,1,9.7,40.789616,-73.969942
38247036,3.8288103874929695,1,3.003543878162631,0,0,1,11.5,40.7194938659668,-73.99317932128906
48270216,3.5635774414510104,16,4.068944828120788,0,0,1,14.5,40.754448,-73.991476
18013339,1.343527110632043,18,4.46585703594577,1,1,1,6.0,40.753011,-73.975686
31701125,2.383642995644287,12,5.6635998027678705,0,0,1,13.5,40.744673,-73.982924
2773557,7.989321737770555,11,2.3155908107366425,0,0,2,18.5,40.71048,-74.01597
16011521,8.492177373836935,7,3.2618254165697658,0,1,1,27.7,40.765782,-73.954413
10608534,0.6442253808921041,20,6.209007155944274,0,0,2,4.0,40.777804,-73.978483
28559057,1.0546954732359926,17,5.688845882300924,0,1,2,6.0,40.78367,-73.950195
31832658,2.479347777972597,9,5.041648497663145,0,1,1,12.5,40.77775955200195,-73.9594497680664
34180823,3.7545933300749303,22,6.392170307169067,0,0,1,24.0,40.7222,-73.95761999999999
54352940,5.198696495251864,10,2.7122183441326073,1,0,1,14.1,40.756045,-73.971323
33280367,11.015142396436477,17,4.357637720192209,0,1,1,48.0,40.760319,-73.96135100000001
274579,5.704724698203169,13,2.9624567168548963,1,0,1,16.9,40.764047,-73.976042
7776314,1.2404805778656334,18,4.433765508415521,0,1,1,5.5,40.74170303344727,-73.98104095458984
28480022,4.732999220058224,22,3.380520311981622,0,0,1,16.0,40.761847,-73.963391
8700220,1.8535211102202551,19,3.776595778382144,0,1,1,7.0,40.775247,-73.95654300000001
26591126,2.7869474905446805,17,3.229339637913681,1,1,2,9.0,40.709505,-74.006157
54189834,2.7801207627444464,18,2.481906574874302,0,1,1,6.9,40.760232,-73.976137
18239312,0.8205418233259236,13,4.996698380810575,0,0,1,4.1,40.766008,-73.981143
6761602,1.0606048239704235,19,4.714291211011343,1,1,1,5.0,40.743906,-73.99171199999999
29172355,20.19176351466991,13,2.4549613986904086,1,0,1,49.57,40.645518,-73.77664399999999
23885183,1.6957258196389973,7,3.833166850867308,0,1,1,6.5,40.742853,-73.992994
27910423,5.589569433351537,1,2.164746344826201,1,0,5,12.1,40.740190000000005,-73.998283
26813244,3.6941746843723546,3,2.8423128024829625,1,0,4,10.5,40.760868,-73.989152
4256664,1.5810170785151727,12,3.858275842110999,0,0,1,6.1,40.738204,-73.988846
8585054,2.447509355550812,3,3.268628976578355,1,0,1,8.0,40.72967147827149,-73.98975372314453
9499104,4.612664205559743,12,3.2302373066829166,0,0,1,14.9,40.716947,-74.00415699999999
22780743,9.015755383045247,5,2.2183388024936197,0,0,1,20.0,40.737668,-73.980901
40079281,0.5308148551780135,22,10.361428182252974,0,0,2,5.5,40.74760437011719,-73.98509979248048
48773117,1.1905821011783717,9,4.115633852676144,0,1,1,4.9,40.739082,-73.980025
51822805,3.222732927313443,1,2.2651582258432676,0,0,1,7.3,40.804946,-73.96630400000001
24425522,0.5248919531562499,19,6.668038972504727,0,1,1,3.5,40.777953,-73.95225699999999
36960584,5.995067634454123,19,2.4186549483891335,1,1,1,14.5,40.759032,-73.98477700000001
25112258,0.834561256566356,19,10.184992333542581,0,1,5,8.5,40.71978,-73.999335
19541823,2.0326725055405266,12,5.903557984520959,1,0,2,12.0,40.77699279785156,-73.9615249633789
10670643,1.9613833453134442,11,3.5179252523413913,0,0,3,6.9,40.717323,-73.991499
20765022,1.5853368242388857,10,4.604699700648601,0,0,1,7.3,40.738752000000005,-73.980878
15924485,3.6535061492798517,9,3.284516163292989,0,1,1,12.0,40.743909,-73.97950300000001
20979664,1.0837222839285237,10,10.611574727717306,0,0,1,11.5,40.75251770019531,-73.97454833984375
15388369,3.0254937474411476,13,2.2806194875913293,1,0,1,6.9,40.747076,-73.983253
38398032,1.3325376405194076,0,4.277552713466471,1,0,1,5.7,40.760292,-73.983933
39898847,1.5914163840046174,13,5.026968479405066,1,0,1,8.0,40.768945,-73.985065
17737434,1.1380819670957163,8,3.9540210020931963,0,1,1,4.5,40.759224,-73.968509
262132,3.259111098133828,21,3.8354016244360367,1,0,5,12.5,40.722057,-73.980358
49675523,5.830335023110228,7,2.1439591293557942,1,1,5,12.5,40.804008,-73.955745
30065683,2.3873453783556537,22,3.2253397727075317,0,0,1,7.7,40.748177,-74.00322800000001
6339871,1.0069699493237392,15,5.461930620366267,1,0,1,5.5,40.784832,-73.979422
53120379,10.576057281037844,14,2.2030894293448395,1,0,1,23.3,40.757047,-73.971613
17591865,0.9706035000539084,18,9.272581439795065,0,1,1,9.0,40.739807,-74.00282299999999
6873289,2.3828042675653798,23,2.727878277069458,0,0,4,6.5,40.772838,-73.96658000000001
32196768,6.7129973032454,13,2.6962620692919916,0,0,5,18.1,40.757547,-73.977907
16993801,0.8322106949109014,18,4.926636998385314,1,1,4,4.1,40.75045,-73.99180799999999
29125124,1.405990501634087,18,4.267454149246818,0,1,1,6.0,40.726119,-74.00761999999999
13374083,6.1558723602310375,2,3.7362698012693656,1,0,1,23.0,40.76037979125977,-73.98755645751955
39013510,1.6433348906954193,14,3.2251490733925627,0,0,1,5.3,40.801089000000005,-73.967776
42830240,2.183555322982662,4,2.9767965718959766,1,0,1,6.5,40.76621,-73.987112
6621562,2.591893703136699,2,2.893637185399822,0,0,1,7.5,40.75320816040039,-73.97528839111328
44785921,1.6610212812105365,9,3.672439401591759,0,1,4,6.1,40.749193,-73.97255200000001
19149376,12.067744141550591,20,2.0302054561832947,0,0,1,24.5,40.762231,-73.986009
36529028,3.274547334101663,17,2.962241497926336,1,1,5,9.7,40.732455,-73.99427299999999
51779409,15.512832064630928,20,2.584956752766474,1,0,1,40.1,40.648616,-73.789163
39784791,0.8009430652034245,13,4.99411278251604,0,0,1,4.0,40.745363,-73.982485
42722158,16.45788317035383,22,2.2420866412801663,0,0,1,36.9,40.643852,-73.790515
2276716,1.336217255680562,23,4.864478416490304,0,0,1,6.5,40.725218,-73.995724
14432902,1.309740246326618,5,5.344571200001414,1,0,1,7.0,40.744565,-74.00249000000001
43595286,1.4999242367363737,21,5.333602727433012,0,0,1,8.0,40.7221565246582,-73.9931869506836
13842994,1.7796301295771269,16,3.6524443433335896,0,0,1,6.5,40.74016571044922,-73.99049377441406
52844415,1.5327626685805669,20,3.457808640986884,0,0,1,5.3,40.761845,-73.982747
44836532,6.227688432174709,10,3.53261089400993,0,0,3,22.0,40.761451721191406,-73.98828887939453
42555148,1.1913492172679412,12,5.12024510662693,1,0,1,6.1,40.725347,-74.000002
2438126,1.900590394275683,15,6.839979850026714,0,0,1,13.0,40.747563,-73.987813
14644085,4.280654394707889,18,2.8266706172212954,0,1,1,12.1,40.716108,-73.957762
15421466,1.3519269255620183,7,5.17779464824993,0,1,3,7.0,40.758805,-73.985948
40603444,5.9678004870381605,1,2.010791082252758,0,0,1,12.0,40.78317642211913,-73.97817993164062
21193785,3.3558859272604815,17,4.201573088484055,0,1,2,14.1,40.769127000000005,-73.982192
41158222,4.703269330302956,9,2.9979146440018485,0,1,2,14.1,40.806727,-73.965052
51302609,7.7117090618742345,21,1.4134350651126473,1,0,1,10.9,40.703895,-74.013233
32221439,4.487635315985797,14,2.3397623159344154,1,0,6,10.5,40.742948,-73.99641
52879227,1.6045975902290983,22,4.0508598788758965,0,0,2,6.5,40.783687591552734,-73.9801254272461
50179239,1.0664267618264853,19,7.032831759730632,0,1,1,7.5,40.768245,-73.982647
42902828,1.320637505804027,22,5.224749387833841,1,0,1,6.9,40.741177,-73.98564300000001
17032630,2.659727216596647,18,5.82766529713284,0,1,1,15.5,40.74491882324219,-73.99140930175781
44224702,1.2735564772657821,9,3.9260135606507034,0,1,1,5.0,40.709984000000006,-74.01481
19100467,2.342085297276913,11,4.483184285477605,0,0,1,10.5,40.784184,-73.952453
781115,4.508669441976127,10,2.7724365604681176,0,0,1,12.5,40.763917,-73.99615
14205496,3.809253841558878,13,3.911527196597223,0,0,1,14.9,40.745243,-73.981437
13058550,4.267085813153128,21,3.2809276900046256,0,0,2,14.0,40.71885,-73.988869
22903960,3.69590072480674,22,3.0574414307599893,0,0,1,11.3,40.73065,-73.983058
10921986,0.7178253339661352,15,6.826173120592546,0,0,5,4.9,40.778637,-73.981658
53349348,1.1225746895532231,16,4.008641956635392,0,0,1,4.5,40.79539489746094,-73.9713592529297
42175156,0.5950146160779564,1,5.546082248789074,0,0,1,3.3,40.741285,-73.992739
50649532,3.7697334468166006,14,3.7137904304142455,0,0,2,14.0,40.746356,-73.98407900000001
2910163,3.537802016900908,17,2.967944489216481,0,1,1,10.5,40.747237,-73.97415
25222800,1.1859016793342985,0,4.131877107004855,0,0,1,4.9,40.78153,-73.956212
47760709,2.2728779636830376,22,3.0357987143396996,0,0,3,6.9,40.75084,-73.990775
53266923,2.266738445413942,21,3.749881252156451,0,0,1,8.5,40.722452,-73.99717199999999
46982391,0.7124992418216324,7,8.421061592514711,0,1,3,6.0,40.76764,-73.955975
26733618,3.09650469689358,12,3.5200980030596765,0,0,1,10.9,40.776583,-73.94367199999999
50694763,3.6851370739757976,22,2.6321951681257065,1,0,1,9.7,40.760225,-73.980426
10515621,1.5550599800832325,18,3.665453469965136,1,1,1,5.7,40.735172,-73.991422
4796031,1.2913409883819622,0,5.033527208134574,0,0,1,6.5,40.73752,-73.991342
16174605,1.1003900933369035,19,4.452966297743449,0,1,5,4.9,40.740727,-73.986037
19583061,2.1047087920263223,23,3.4684133157309027,0,0,1,7.3,40.754747,-73.968548
17636703,0.6498981518255935,14,6.308680811728596,0,0,1,4.1,40.725032,-73.987499
28548290,2.8364660386652063,1,4.58316786550266,0,0,1,13.0,40.713426,-73.9583
6959414,4.624196465071964,18,3.6546890097882105,1,1,1,16.9,40.689937,-73.994268
45366601,2.3661601494649345,6,2.2399160095729367,0,0,1,5.3,40.738082,-73.983645
16860182,3.6458308306495137,17,3.3188594210895834,0,1,1,12.1,40.764915,-73.95532299999999
20514622,0.7297013639393761,18,5.481694563931666,1,1,1,4.0,40.734882,-73.99875
11510220,2.0153611403765486,13,3.96951188535137,1,0,2,8.0,40.766437,-73.95693
6053765,4.027516598265496,10,3.0043327456952076,0,0,1,12.1,40.78256,-73.955411
48339061,3.71756763855316,14,2.6899308828424973,1,0,1,10.0,40.74784469604492,-74.0040512084961
42524495,1.6846260665627268,13,4.333305856352298,0,0,1,7.3,40.722218,-73.99717199999999
33726064,0.7986368706119211,17,5.634600862532265,1,1,1,4.5,40.712553,-74.009517
27667453,1.72560642221953,9,2.8975320997987715,1,1,6,5.0,40.756532,-73.99743199999999
19835021,1.5354253025146556,19,3.907712078323478,0,1,1,6.0,40.738128,-74.00393100000001
16218633,3.212552056313436,18,2.5213599213377895,0,1,1,8.1,40.762491,-73.974314
3916110,7.509393136122274,1,2.090714884066813,1,0,2,15.7,40.762018,-73.98635
55075533,1.6421876604263952,17,3.958134722746772,0,1,1,6.5,40.764086,-73.972927
4708893,6.757964729001632,22,3.1074444514158293,0,0,1,21.0,40.767885,-73.9643
26538517,0.8487828632138308,11,4.830446251560455,0,0,6,4.1,40.728662,-73.987665
16916736,1.8779167492601543,8,5.058797203732663,0,1,2,9.5,40.75967,-73.991745
52912973,1.6790566665203421,9,3.156534324111681,1,1,1,5.3,40.751621,-73.993818
24286540,2.676850466007255,23,3.324802828181542,0,0,1,8.9,40.757983,-73.98214
49565382,1.788359516443543,21,4.752959302558859,0,0,1,8.5,40.741932,-73.985217
4733780,1.6332940631945132,11,5.20420675709498,1,0,2,8.5,40.713837,-73.99296899999999
8769615,1.0392291536263554,23,3.560331219624636,0,0,1,3.7,40.754477,-73.94187
14438901,1.5532786600868715,1,3.669657059269205,0,0,1,5.7,40.71058,-74.009443
23796891,2.427472937971795,0,3.7075593549231036,0,0,1,9.0,40.725996,-74.001677
32242703,1.416097550159973,11,3.7426800148063752,1,0,1,5.3,40.744071000000005,-73.991759
51766373,3.8817777709491246,13,2.807991761294173,0,0,1,10.9,40.776942,-73.943475
12655695,2.346080171139646,6,3.1968216995571614,0,0,1,7.5,40.745807,-73.977595
36431440,2.743888888924341,22,2.660457582472206,0,0,2,7.3,40.738,-73.988197
51705091,1.1496121302134787,18,10.438303219514259,0,1,1,12.0,40.749976,-73.991453
11641829,1.6421511430921139,13,2.9838909899447317,1,0,4,4.9,40.772152,-73.989773
48676130,0.7081033501119827,19,9.885562607341129,0,1,1,7.0,40.755195,-73.966712
35832592,0.6489898557883561,21,8.474708735345196,0,0,5,5.5,40.747207,-73.98988299999999
23919698,1.4415041074821624,20,6.937198408311676,1,0,1,10.0,40.719466,-73.990445
42155702,2.8478791355298405,11,2.4228556310260245,1,0,1,6.9,40.745059000000005,-73.998774
24990520,1.9173361712766075,19,3.5987429347905215,0,1,5,6.9,40.739802000000005,-73.994937
34417319,1.2941417108614857,19,5.022633878072806,1,1,1,6.5,40.76013,-73.974972
23261440,3.2659325302405104,15,3.092531736795008,0,0,5,10.1,40.774782,-73.965477
30279725,5.4969197740688065,1,3.238177148585977,0,0,1,17.8,40.754124,-73.974176
29067349,3.1216550619750447,12,3.1073260201474313,0,0,1,9.7,40.738123,-73.977812
43197680,2.2650138553935233,20,3.5319872242503703,1,0,1,8.0,40.740562,-74.004591
32112995,1.1031464219852525,1,3.716641706203903,1,0,1,4.1,40.718792,-74.002781
55068101,2.5107426462658404,16,4.580318105124649,0,0,1,11.5,40.764722,-73.966125
53465470,0.6424638611431559,16,8.872094361631195,1,0,1,5.7,40.676652,-74.000885
48368301,0.8236424001209801,20,5.463536116327936,0,0,1,4.5,40.749738,-73.987222
10688072,1.8605659000486388,10,4.138525810775478,0,0,1,7.7,40.78042,-73.95696
51928229,1.552849552472607,0,3.928262071677808,0,0,1,6.1,40.737685,-73.984027
13475320,10.202347957945424,8,2.283788015861029,1,1,3,23.3,40.778705,-73.947948
26054329,6.982270994078082,19,2.864397560186754,0,1,1,20.0,40.815826,-73.958474
29102626,3.231298055162314,21,3.2494681149036144,0,0,1,10.5,40.77613,-73.987
22919759,1.0260565838823514,20,4.775565087706545,1,0,1,4.9,40.768921,-73.961219
20037289,4.893559779317903,7,3.811131536355638,0,1,1,18.65,40.736178,-73.99340600000001
27961564,3.11545235657751,14,2.8888260740045397,1,0,1,9.0,40.694042,-73.983537
20138023,7.090216402661379,0,2.397670118167182,0,0,2,17.0,40.731586,-73.982959
28261973,5.288219277021421,19,2.8364935745343605,0,1,1,15.0,40.736819,-73.988738
27399611,0.7103634391365131,10,5.2086013949388485,0,0,2,3.7,40.764207,-73.966747
39635396,2.6691895083761605,20,3.55913282672067,0,0,1,9.5,40.740821,-73.990228
33981755,1.9717060497272967,8,5.325337416017077,0,1,1,10.5,40.787347,-73.9679
28482025,1.0331824212060952,6,4.839416445126122,0,0,1,5.0,40.765227,-73.987637
5981659,1.857745713556667,20,3.768007617467975,0,0,1,7.0,40.765412,-73.960032
44597327,1.3509906301088581,20,6.291679461400188,0,0,1,8.5,40.736764,-73.9932
51449470,1.5003492962020057,13,3.53251073827705,0,0,1,5.3,40.764693,-73.981104
47471762,1.643114001028456,19,3.469022841039796,0,1,1,5.7,40.761538,-73.965964
45287518,5.8870333791113465,1,2.4630402218288068,1,0,1,14.5,40.759618,-73.991171
4824001,2.30168101157422,1,3.519167060625858,0,0,1,8.1,40.743429,-74.003665
5025617,2.4465192635584923,16,3.8013189344248355,1,0,1,9.3,40.756847,-73.988375
9107805,21.699458594275008,17,2.2949881345490706,1,1,2,49.8,40.641938,-73.78856
44893401,2.1958088475112385,8,3.506680469352918,1,1,1,7.7,40.753247,-73.977168
8150296,2.1755438349167866,23,6.66500015641129,0,0,4,14.5,40.736822,-73.978954
46904453,1.4186011646642656,6,3.736074755905286,0,0,1,5.3,40.764165000000006,-73.988585
48355742,6.7455252111882515,21,2.9649285079874335,0,0,2,20.0,40.794128,-73.966635
13072095,2.533697680174175,23,3.0390366065578416,0,0,1,7.7,40.776587,-73.955678
35747139,2.1486102415931496,15,3.723336994832607,1,0,5,8.0,40.72141,-73.993503
6534939,5.483602136395678,17,2.863081530987853,1,1,1,15.7,40.778019,-73.978382
11430760,3.1614419326198524,21,2.8151711116910083,0,0,4,8.9,40.723153,-73.998397
16829251,1.862767861490336,20,3.221013269575957,0,0,1,6.0,40.765532,-73.957627
38140559,5.502279770253406,12,3.071454143674282,0,0,2,16.9,40.779338,-73.981865
48818929,4.318646536936514,3,2.0608308468591012,0,0,1,8.9,40.747217,-73.986028
40345492,5.213509168608006,0,2.320893587922982,0,0,3,12.1,40.72006,-73.98740500000001
4356964,1.1059080312510974,13,4.069054453749844,1,0,1,4.5,40.740627,-74.00559799999999
5648285,1.7449501284718,19,4.584658248660823,1,1,1,8.0,40.729967,-73.993012
37850219,3.4573367525596943,11,3.4708797143106205,0,0,1,12.0,40.721278000000005,-74.000357
5006699,0.9029123907184371,12,8.527959167636627,0,0,1,7.7,40.783735,-73.95671800000001
13033931,1.2024418203994074,2,3.742384807029802,0,0,2,4.5,40.740592,-73.99499
8630112,1.3376801853619642,14,5.158183604351531,0,0,1,6.9,40.783153000000006,-73.95279000000001
33230525,1.8774887127231012,7,4.793637340672179,0,1,1,9.0,40.771277000000005,-73.987104
3565904,2.373363441069765,10,4.002758210397809,1,0,1,9.5,40.763522,-73.980485
44213761,21.65634746673677,15,2.647260812935166,1,0,1,57.33,40.753686,-73.995216
43463654,0.6331205049827616,2,7.107651647015483,1,0,1,4.5,40.766265,-73.995453
28032233,5.695396097463915,14,3.5116082635421506,1,0,1,20.0,40.770045,-73.962377
8825137,8.54479195834204,6,2.1650614889387647,0,0,1,18.5,40.730342,-73.980293
50964769,0.4099438992708552,18,6.0983954254389765,1,1,1,2.5,40.742596,-73.952668
36991670,1.34898709180685,13,5.189078563104791,1,0,1,7.0,40.79402,-73.972387
18429090,3.511023102949263,14,3.275398555577714,0,0,3,11.5,40.769647,-73.969078
25111214,1.868994033511673,21,3.2637878402097646,1,0,1,6.1,40.752032,-73.99355
124959,2.036776062973807,13,4.664233919820065,0,0,3,9.5,40.71223831176758,-74.00994873046875
11056694,1.9076611411337543,13,4.246037110755444,1,0,5,8.1,40.752243,-73.99346800000001
55048856,1.357450080278584,23,4.420052042553671,0,0,1,6.0,40.740011,-73.987021
12773425,2.0576544105633343,17,4.616907460859347,1,1,1,9.5,40.76508712768555,-73.97249603271484
27867402,1.2846876419191682,12,3.502796985948696,0,0,1,4.5,40.740863,-73.99807
51414890,0.6935459347196986,22,6.488395035894351,0,0,1,4.5,40.760379,-73.986345
5025242,3.756994728622831,14,2.581850841072552,0,0,1,9.7,40.789822,-73.96980699999999
33549118,2.4971843020001208,20,4.525096522090605,1,0,1,11.3,40.7366,-73.978638
52768893,2.3679139618324943,9,4.856595376928441,0,1,1,11.5,40.765197,-73.984167
53733461,1.6687935712399031,5,3.655335270417981,0,0,1,6.1,40.75598,-73.990806
12695743,2.9318171890345783,22,2.8992257879485916,0,0,1,8.5,40.726622,-73.98596500000001
35107333,5.802852726591363,11,3.3948819534442882,0,0,1,19.7,40.713675,-73.992448
6652548,3.853485611375503,9,3.659024950911131,0,1,1,14.1,40.76198,-73.989913
2901767,13.86876547094564,19,1.910768485884065,0,1,1,26.5,40.728172,-73.99282
16225096,10.486503289130383,0,3.1469021741694987,1,0,1,33.0,40.843514,-73.94144
18448740,1.144080025694627,9,5.2443883865178975,0,1,1,6.0,40.732419,-74.00376800000001
20366111,2.0112075107860963,11,4.226316754693158,0,0,1,8.5,40.771443,-73.959434
32650269,2.9746154772925686,1,2.8575121943951283,0,0,1,8.5,40.7607307434082,-73.97752380371094
26966458,4.189269637970344,1,2.124475330814933,0,0,1,8.9,40.752852,-73.969827
11886278,2.243616759836977,11,3.2536751064965403,0,0,3,7.3,40.741925,-73.993015
16298552,0.965951471766518,18,6.211492166399713,1,1,1,6.0,40.736866,-73.98915799999999
54172497,1.6595842297808179,6,3.434595182163669,0,0,1,5.7,40.730453,-73.986468
31745633,1.2563233876396784,8,4.85543774796742,0,1,1,6.1,40.753831,-73.966376
