,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance_km,pickup_hour,pickup_day,pickup_month,pickup_year,pickup_dayofweek,pickup_quarter,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_rush_hour,is_night,hour_category,day_name,month_name,season,fare_per_km,distance_night,distance_rush,distance_weekend,hour_weekend,hour_rush,fare_per_passenger
19872282,11.5,2015-04-08 14:06:55+00:00,-73.9587173461914,40.77251052856445,-73.94903564453125,40.80266571044922,1,3.4507519916607725,14,8,4,2015,2,2,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,Afternoon,Wednesday,Apr,Spring,3.332606929675435,0.0,0.0,0.0,0,0,11.5
18067411,24.0,2014-06-11 08:44:48+00:00,-73.979776,40.766368,-73.95039,40.783262,1,3.1067497328805573,8,11,6,2014,2,2,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0,1,0,Morning,Wednesday,Jun,Summer,7.725115333878974,0.0,3.1067497328805573,0.0,0,8,24.0
16221706,4.1,2009-09-04 22:36:00+00:00,-73.991252,40.749683000000005,-73.99911,40.744463,2,0.8804018089970564,22,4,9,2009,4,3,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,1,Evening,Friday,Sep,Fall,4.656964533808344,0.8804018089970564,0.0,0.0,0,0,2.05
21750798,3.3,2012-07-16 18:34:40+00:00,-73.953324,40.782745,-73.953755,40.778923,2,0.42653356736656084,18,16,7,2012,0,3,-1.0,-1.8369701987210297e-16,0.0,1.0,0,1,0,Evening,Monday,Jul,Summer,7.736788502659619,0.0,0.42653356736656084,0.0,0,18,1.65
50082602,22.5,2014-05-01 00:13:00+00:00,-74.008145,40.706142,-73.984967,40.768472,1,7.200641585915852,0,1,5,2014,3,2,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,1,Night,Thursday,May,Spring,3.1247215587023582,7.200641585915852,0.0,0.0,0,0,22.5
6898466,5.3,2009-08-22 12:30:00+00:00,-73.976838,40.745087,-73.98719799999999,40.730947,1,1.7983309084662389,12,22,8,2009,5,3,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,0,Afternoon,Saturday,Aug,Summer,2.9471772825838074,0.0,0.0,1.7983309084662389,12,0,5.3
10526856,4.5,2013-04-04 14:54:46+00:00,-73.995283,40.727315,-74.00202900000001,40.726276,1,0.5800848626882752,14,4,4,2013,3,2,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,Afternoon,Thursday,Apr,Spring,7.757485653298629,0.0,0.0,0.0,0,0,4.5
26135896,16.5,2013-11-11 12:37:45+00:00,-73.996981,40.736551,-73.97290799999999,40.780323,3,5.272664407971068,12,11,11,2013,0,4,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,Afternoon,Monday,Nov,Fall,3.1293476548698522,0.0,0.0,0.0,0,0,5.5
6539701,6.1,2012-01-27 23:26:27+00:00,-74.007921,40.705677,-73.990112,40.717903,1,2.0251650037708098,23,27,1,2012,4,1,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,1,Evening,Friday,Jan,Winter,3.012100243013257,2.0251650037708098,0.0,0.0,0,0,6.1
38673413,5.7,2012-02-09 22:29:00+00:00,-73.97229499999999,40.759287,-73.960327,40.776492,1,2.162362246144168,22,9,2,2012,3,1,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,1,Evening,Thursday,Feb,Winter,2.6360060670518997,2.162362246144168,0.0,0.0,0,0,5.7
46771692,8.5,2010-11-11 09:34:49+00:00,-74.011501,40.709813,-74.010065,40.733594,1,2.6470942296055098,9,11,11,2010,3,4,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,1,0,Morning,Thursday,Nov,Fall,3.211068161055504,0.0,2.6470942296055098,0.0,0,9,8.5
33189445,12.1,2011-07-03 12:49:48+00:00,-73.989056,40.731258,-74.006644,40.705760999999995,1,3.1992376981590103,12,3,7,2011,6,3,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,0,0,Afternoon,Sunday,Jul,Summer,3.78215098145502,0.0,0.0,3.1992376981590103,12,0,12.1
28667355,10.5,2011-07-20 06:41:54+00:00,-74.01609,40.715025,-73.990997,40.736778,1,3.2127810177108316,6,20,7,2011,2,3,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,Morning,Wednesday,Jul,Summer,3.268196600427331,0.0,0.0,0.0,0,0,10.5
6062119,6.9,2009-07-26 12:21:00+00:00,-73.994893,40.760362,-73.99640500000001,40.742928000000006,1,1.9427517315736649,12,26,7,2009,6,3,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,0,0,Afternoon,Sunday,Jul,Summer,3.551663286595489,0.0,0.0,1.9427517315736649,12,0,6.9
47026879,6.5,2009-11-13 19:40:00+00:00,-73.98255,40.760282,-73.978143,40.753065,4,0.8841851637320091,19,13,11,2009,4,4,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,1,0,Evening,Friday,Nov,Fall,7.351401342864094,0.0,0.8841851637320091,0.0,0,19,1.625
22324319,6.5,2009-01-21 12:07:00+00:00,-73.981583,40.75805,-73.991208,40.755382,1,0.8632793036367826,12,21,1,2009,2,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,Afternoon,Wednesday,Jan,Winter,7.529428740637131,0.0,0.0,0.0,0,0,6.5
52724832,7.5,2014-05-05 18:29:40+00:00,-73.946218,40.772831,-73.95434300000001,40.78735,1,1.7534059505948474,18,5,5,2014,0,2,-1.0,-1.8369701987210297e-16,0.0,1.0,0,1,0,Evening,Monday,May,Spring,4.277389384617753,0.0,1.7534059505948474,0.0,0,18,7.5
10580118,6.9,2009-12-02 19:50:25+00:00,-73.970311,40.752692,-73.982831,40.731438,1,2.588033609824225,19,2,12,2009,2,4,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,1,0,Evening,Wednesday,Dec,Winter,2.6661168440036747,0.0,2.588033609824225,0.0,0,19,6.9
839384,22.0,2014-11-26 14:45:00+00:00,-73.97272199999999,40.795727,-73.95846999999999,40.762162,1,3.920435659404248,14,26,11,2014,2,4,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,Afternoon,Wednesday,Nov,Fall,5.611621235825392,0.0,0.0,0.0,0,0,22.0
14912195,12.9,2011-05-13 18:51:00+00:00,-73.97020699999999,40.749511,-73.978008,40.783076,1,3.7896389606887815,18,13,5,2011,4,2,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,1,0,Evening,Friday,May,Spring,3.404018201685201,0.0,3.7896389606887815,0.0,0,18,12.9
39230685,9.5,2015-04-06 11:19:13+00:00,-73.97423553466798,40.75994110107422,-73.96955108642578,40.785003662109375,1,2.814609703537339,11,6,4,2015,0,2,0.258819045102521,-0.9659258262890682,0.0,1.0,0,0,0,Morning,Monday,Apr,Spring,3.375245949042459,0.0,0.0,0.0,0,0,9.5
42086305,6.9,2012-05-15 13:45:57+00:00,-73.975277,40.755162,-73.977548,40.764042,1,1.0057667156650894,13,15,5,2012,1,2,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,Afternoon,Tuesday,May,Spring,6.8604378058357165,0.0,0.0,0.0,0,0,6.9
46635690,8.1,2012-09-01 18:35:48+00:00,-74.003845,40.733641,-74.008402,40.711628999999995,2,2.4775661974679237,18,1,9,2012,5,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,1,0,Evening,Saturday,Sep,Fall,3.269337468471362,0.0,2.4775661974679237,2.4775661974679237,18,18,4.05
32158256,11.5,2012-09-10 13:09:04+00:00,-73.989334,40.740517,-73.994665,40.754484999999995,2,1.6167924705011327,13,10,9,2012,0,3,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,0,0,Afternoon,Monday,Sep,Fall,7.11284856270732,0.0,0.0,0.0,0,0,5.75
16888387,3.7,2010-06-12 01:30:30+00:00,-73.997088,40.742088,-74.006282,40.74385,2,0.7989559268795245,1,12,6,2010,5,2,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1,0,1,Night,Saturday,Jun,Summer,4.631043935616147,0.7989559268795245,0.0,0.7989559268795245,1,0,1.85
12426716,4.9,2009-11-06 00:26:15+00:00,-73.994023,40.735329,-74.00143800000001,40.726216,1,1.1904587940955247,0,6,11,2009,4,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,Night,Friday,Nov,Fall,4.116060147821307,1.1904587940955247,0.0,0.0,0,0,4.9
25595450,10.5,2011-05-29 08:15:05+00:00,-73.976280256074,40.739812840404,-74.00743087464501,40.707093590937,1,4.486393024592789,8,29,5,2011,6,2,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,1,1,0,Morning,Sunday,May,Spring,2.3404102008992047,0.0,4.486393024592789,4.486393024592789,8,8,10.5
10773273,10.1,2011-10-15 00:47:00+00:00,-73.956713,40.770913,-73.991525,40.744822,5,4.124832139634183,0,15,10,2011,5,4,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1,0,1,Night,Saturday,Oct,Fall,2.4485844897668327,4.124832139634183,0.0,4.124832139634183,0,0,2.02
48806630,17.5,2014-12-12 21:48:22+00:00,-74.01116800000001,40.703275,-73.992368,40.743392,4,4.733793075849333,21,12,12,2014,4,4,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,0,Evening,Friday,Dec,Winter,3.6968240308772184,0.0,0.0,0.0,0,0,4.375
8903920,13.5,2014-07-06 12:06:00+00:00,-73.993222,40.719162,-73.97842,40.761782,1,4.90045828789996,12,6,7,2014,6,3,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,0,0,Afternoon,Sunday,Jul,Summer,2.754844385337128,0.0,0.0,4.90045828789996,12,0,13.5
51816727,6.0,2015-06-26 20:03:37+00:00,-73.99002075195312,40.73820114135742,-73.99995422363281,40.73456573486328,1,0.9294510111764213,20,26,6,2015,4,2,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,Evening,Friday,Jun,Summer,6.455423607970153,0.0,0.0,0.0,0,0,6.0
774975,8.1,2009-06-16 21:12:00+00:00,-73.980237,40.775343,-73.95033199999999,40.771342,3,2.55723139203023,21,16,6,2009,1,2,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,Evening,Tuesday,Jun,Summer,3.167488098747791,0.0,0.0,0.0,0,0,2.6999999999999997
5533747,7.7,2011-05-20 12:32:42+00:00,-73.973772,40.764388,-73.984561,40.748318,1,2.00470633935811,12,20,5,2011,4,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,0,Afternoon,Friday,May,Spring,3.840961565705167,0.0,0.0,0.0,0,0,7.7
27934359,14.0,2014-03-15 10:03:00+00:00,-73.954892,40.76898,-73.98958499999999,40.738287,3,4.493071548256005,10,15,3,2014,5,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,0,Morning,Saturday,Mar,Spring,3.115908538210154,0.0,0.0,4.493071548256005,10,0,4.666666666666667
30689731,4.0,2013-06-27 07:16:00+00:00,-73.990278,40.771212,-73.994535,40.764155,1,0.8627181923185349,7,27,6,2013,3,2,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,1,0,Morning,Thursday,Jun,Summer,4.636508231326494,0.0,0.8627181923185349,0.0,0,7,4.0
5928257,9.7,2010-01-13 09:29:00+00:00,-73.967663,40.757478000000006,-73.989582,40.739748,1,2.7011274214819427,9,13,1,2010,2,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,1,0,Morning,Wednesday,Jan,Winter,3.59109308315348,0.0,2.7011274214819427,0.0,0,9,9.7
37742761,11.5,2013-05-28 12:31:00+00:00,-73.957425,40.782905,-73.969652,40.7619,5,2.5525247469979213,12,28,5,2013,1,2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,Afternoon,Tuesday,May,Spring,4.505343195408936,0.0,0.0,0.0,0,0,2.3
48008353,23.0,2014-12-14 01:58:00+00:00,-73.996143,40.753327,-73.915428,40.761957,1,6.865830133644192,1,14,12,2014,6,4,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1,0,1,Night,Sunday,Dec,Winter,3.349922668097272,6.865830133644192,0.0,6.865830133644192,1,0,23.0
1784349,18.0,2013-09-27 02:48:00+00:00,-74.00156199999999,40.734602,-73.967962,40.792142,1,6.996013543094441,2,27,9,2013,4,3,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,1,Night,Friday,Sep,Fall,2.572893818618643,6.996013543094441,0.0,0.0,0,0,18.0
42302604,3.5,2014-12-31 20:48:24+00:00,-73.95286999999999,40.718622,-73.95897099999999,40.715862,1,0.5988096333569812,20,31,12,2014,2,4,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,Evening,Wednesday,Dec,Winter,5.8449293482115205,0.0,0.0,0.0,0,0,3.5
52002011,16.0,2013-09-08 19:16:00+00:00,-73.98396,40.754942,-73.945142,40.808446999999994,1,6.788121295640175,19,8,9,2013,6,3,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,1,0,Evening,Sunday,Sep,Fall,2.3570586474753132,0.0,6.788121295640175,6.788121295640175,19,19,16.0
32936860,13.5,2013-07-19 18:22:29+00:00,-73.965651,40.80587,-73.951225,40.771904,1,3.9673135080341053,18,19,7,2013,4,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,1,0,Evening,Friday,Jul,Summer,3.4028064514340737,0.0,3.9673135080341053,0.0,0,18,13.5
840713,7.7,2011-04-16 15:59:32+00:00,-73.988749,40.731352,-73.991414,40.748914,1,1.9656704810694992,15,16,4,2011,5,2,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,0,0,Afternoon,Saturday,Apr,Spring,3.917238455862916,0.0,0.0,1.9656704810694992,15,0,7.7
19237622,7.5,2012-12-11 21:55:59+00:00,-73.9995,40.738537,-73.992603,40.735887,2,0.6515382114067984,21,11,12,2012,1,4,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,Evening,Tuesday,Dec,Winter,11.511220475934994,0.0,0.0,0.0,0,0,3.75
39049427,6.5,2012-01-27 17:48:00+00:00,-73.968513,40.764796999999994,-73.98429200000001,40.762135,5,1.361478913524018,17,27,1,2012,4,1,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,1,0,Afternoon,Friday,Jan,Winter,4.774220103913003,0.0,1.361478913524018,0.0,0,17,1.3
34585297,8.5,2014-02-06 15:28:00+00:00,-73.955278,40.785777,-73.96208299999999,40.77329,1,1.5020700008654282,15,6,2,2014,3,1,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,0,Afternoon,Thursday,Feb,Winter,5.658857440134391,0.0,0.0,0.0,0,0,8.5
40814490,20.1,2009-03-25 13:58:00+00:00,-73.978268,40.766535,-74.009568,40.702017,2,7.6434576686074225,13,25,3,2009,2,1,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,Afternoon,Wednesday,Mar,Spring,2.629699917427823,0.0,0.0,0.0,0,0,10.05
9024866,4.0,2013-10-26 09:32:35+00:00,-73.99199899999999,40.759327,-73.990585,40.768395,1,1.0153235991438485,9,26,10,2013,5,4,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1,1,0,Morning,Saturday,Oct,Fall,3.939630678704721,0.0,1.0153235991438485,1.0153235991438485,9,9,4.0
24155057,4.5,2011-09-16 13:56:00+00:00,-73.992088,40.737917,-74.001725,40.740377,5,0.8567678651605273,13,16,9,2011,4,3,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,Afternoon,Friday,Sep,Fall,5.252297831171414,0.0,0.0,0.0,0,0,0.9
50733451,23.0,2013-11-16 01:56:00+00:00,-73.928697,40.697302,-73.995515,40.662627,1,6.827434160556492,1,16,11,2013,5,4,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1,0,1,Night,Saturday,Nov,Fall,3.368761889038167,6.827434160556492,0.0,6.827434160556492,1,0,23.0
28673837,16.0,2012-10-14 19:59:08+00:00,-73.977609,40.757111,-74.010251,40.71137,1,5.782162238564263,19,14,10,2012,6,4,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,1,0,Evening,Sunday,Oct,Fall,2.7671309347371187,0.0,5.782162238564263,5.782162238564263,19,19,16.0
21194353,5.7,2010-12-08 12:35:52+00:00,-73.970747,40.75842,-73.958586,40.760003000000005,2,1.039283574329017,12,8,12,2010,2,4,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,Afternoon,Wednesday,Dec,Winter,5.48454737551302,0.0,0.0,0.0,0,0,2.85
26030386,6.0,2013-10-10 11:34:00+00:00,-73.98249,40.739822,-73.975037,40.750383,2,1.3316409393193882,11,10,10,2013,3,4,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,0,Morning,Thursday,Oct,Fall,4.5057190890110705,0.0,0.0,0.0,0,0,3.0
3910169,9.7,2009-10-25 12:00:00+00:00,-73.984197,40.77531,-73.964455,40.765488,2,1.9891520660075463,12,25,10,2009,6,4,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,0,0,Afternoon,Sunday,Oct,Fall,4.87644970224373,0.0,0.0,1.9891520660075463,12,0,4.85
54197619,8.0,2013-01-11 18:45:23+00:00,-73.992372,40.770462,-73.97433199999999,40.795665,1,3.187588152645492,18,11,1,2013,4,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,1,0,Evening,Friday,Jan,Winter,2.509734513023747,0.0,3.187588152645492,0.0,0,18,8.0
43030025,4.1,2012-06-21 21:40:00+00:00,-73.98503000000001,40.727892,-73.978635,40.736787,3,1.1263333242503282,21,21,6,2012,3,2,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,0,Evening,Thursday,Jun,Summer,3.640130245395077,0.0,0.0,0.0,0,0,1.3666666666666665
3716836,8.9,2012-06-14 09:12:00+00:00,-73.99218499999999,40.749977,-73.97919499999999,40.749947,1,1.0942493124951478,9,14,6,2012,3,2,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,1,0,Morning,Thursday,Jun,Summer,8.133429830269566,0.0,1.0942493124951478,0.0,0,9,8.9
2685191,8.0,2014-06-19 18:57:32+00:00,-74.004503,40.72248,-73.987245,40.729968,1,1.6757755173827467,18,19,6,2014,3,2,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,1,0,Evening,Thursday,Jun,Summer,4.773909104779458,0.0,1.6757755173827467,0.0,0,18,8.0
1501477,12.0,2014-02-05 19:21:00+00:00,-73.986685,40.725662,-73.95458199999999,40.769767,2,5.600471618034965,19,5,2,2014,2,1,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,1,0,Evening,Wednesday,Feb,Winter,2.1426766919694584,0.0,5.600471618034965,0.0,0,19,6.0
3937635,9.0,2013-03-14 18:44:20+00:00,-73.976336,40.776365000000006,-73.983739,40.76238,1,1.6753736504122134,18,14,3,2013,3,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,1,0,Evening,Thursday,Mar,Spring,5.371935984420918,0.0,1.6753736504122134,0.0,0,18,9.0
42335310,6.0,2014-03-06 08:46:11+00:00,-73.983011,40.757042,-73.980106,40.765767,1,1.0005514488696168,8,6,3,2014,3,1,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0,1,0,Morning,Thursday,Mar,Spring,5.9966931303518285,0.0,1.0005514488696168,0.0,0,8,6.0
48326723,4.9,2010-04-15 02:16:00+00:00,-74.005408,40.727678,-74.002208,40.734627,2,0.8183879857761821,2,15,4,2010,3,2,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,1,Night,Thursday,Apr,Spring,5.987380173173856,0.8183879857761821,0.0,0.0,0,0,2.45
20483821,10.1,2011-03-04 13:18:29+00:00,-73.969802,40.762361,-73.990361,40.731694,1,3.824621040296368,13,4,3,2011,4,1,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,Afternoon,Friday,Mar,Spring,2.640784510043211,0.0,0.0,0.0,0,0,10.1
26826838,37.83,2014-08-11 17:07:00+00:00,-73.87089,40.773817,-73.97478000000001,40.76182,5,8.8501918085524,17,11,8,2014,0,3,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,1,0,Afternoon,Monday,Aug,Summer,4.274483629094107,0.0,8.8501918085524,0.0,0,17,7.566
51448354,5.5,2012-12-19 17:24:00+00:00,-73.98685,40.761315,-73.974705,40.765162,3,1.1087044975011036,17,19,12,2012,2,4,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,1,0,Afternoon,Wednesday,Dec,Winter,4.96074473621816,0.0,1.1087044975011036,0.0,0,17,1.8333333333333333
9438603,18.9,2011-02-01 10:06:00+00:00,-73.971695,40.765448,-73.975332,40.76518,1,0.30774702221988165,10,1,2,2011,1,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,Morning,Tuesday,Feb,Winter,61.414079212425875,0.0,0.0,0.0,0,0,18.9
43610261,9.0,2014-05-08 23:36:56+00:00,-74.002077,40.74033,-73.99408199999999,40.719997,2,2.3591590488940257,23,8,5,2014,3,2,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,1,Evening,Thursday,May,Spring,3.81491871191101,2.3591590488940257,0.0,0.0,0,0,4.5
36766858,8.5,2012-04-03 18:04:00+00:00,-73.985795,40.755345,-73.9989,40.730752,1,2.9490756830879463,18,3,4,2012,1,2,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,0,Evening,Tuesday,Apr,Spring,2.8822590239867085,0.0,2.9490756830879463,0.0,0,18,8.5
49965511,4.9,2011-01-05 11:57:00+00:00,-73.979997,40.781005,-73.98776,40.779553,1,0.6732822394981829,11,5,1,2011,2,1,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,Morning,Wednesday,Jan,Winter,7.277779974787564,0.0,0.0,0.0,0,0,4.9
43105877,41.3,2012-06-03 09:05:12+00:00,-74.004142,40.747843,-73.849814,40.726025,1,13.227129151402057,9,3,6,2012,6,2,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1,1,0,Morning,Sunday,Jun,Summer,3.12237066163539,0.0,13.227129151402057,13.227129151402057,9,9,41.3
14860083,6.9,2011-12-31 18:15:49+00:00,-73.956923,40.781031,-73.97015,40.797108,1,2.106134588305156,18,31,12,2011,5,4,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,1,0,Evening,Saturday,Dec,Winter,3.276143907570766,0.0,2.106134588305156,2.106134588305156,18,18,6.9
34852558,9.5,2012-09-21 18:24:00+00:00,-73.97006999999999,40.76291,-73.953227,40.785967,1,2.9299697836813774,18,21,9,2012,4,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,1,0,Evening,Friday,Sep,Fall,3.242354256658466,0.0,2.9299697836813774,0.0,0,18,9.5
18356200,32.83,2014-10-30 06:05:46+00:00,-73.97945899999999,40.752837,-73.871296,40.77417,1,9.413302034826888,6,30,10,2014,3,4,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,Morning,Thursday,Oct,Fall,3.4876178283175365,0.0,0.0,0.0,0,0,32.83
3495768,10.0,2014-10-24 18:47:00+00:00,-73.97334000000001,40.76399,-73.9882,40.76324,3,1.2542867036999916,18,24,10,2014,4,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,1,0,Evening,Friday,Oct,Fall,7.972658859016227,0.0,1.2542867036999916,0.0,0,18,3.3333333333333335
30270818,24.1,2011-09-13 13:48:00+00:00,-73.952333,40.789753000000005,-73.861633,40.768303,1,8.000782796468906,13,13,9,2011,1,3,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,Afternoon,Tuesday,Sep,Fall,3.012205257045146,0.0,0.0,0.0,0,0,24.1
32202974,29.5,2014-08-26 23:58:45+00:00,-74.000219,40.728709,-73.920562,40.676123,3,8.903970975438792,23,26,8,2014,1,3,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,1,Evening,Tuesday,Aug,Summer,3.313128499786717,8.903970975438792,0.0,0.0,0,0,9.833333333333334
13268863,5.7,2009-12-02 19:06:00+00:00,-73.961813,40.779773,-73.95280799999999,40.770768,1,1.2560233445766595,19,2,12,2009,2,4,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,1,0,Evening,Wednesday,Dec,Winter,4.5381322127584935,0.0,1.2560233445766595,0.0,0,19,5.7
